GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US01073013400,01073013400,"Census Tract 134, Jefferson County, Alabama",3467,315,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,38,0,11,21,34,48,43,14,15,159,104,114,59,1092,194,153,81,237,86,631,148,342,98,482,135,74,39,19,23,36,54
1400000US01073013601,01073013601,"Census Tract 136.01, Jefferson County, Alabama",2272,206,21,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,70,57,0,11,26,25,47,29,6,9,86,42,142,59,721,163,91,52,136,49,542,138,234,76,115,43,35,29,0,11,0,11
1400000US01073013801,01073013801,"Census Tract 138.01, Jefferson County, Alabama",1433,130,12,10,0,11,0,11,0,11,0,11,17,26,4,7,11,12,0,11,10,17,35,25,59,30,52,40,101,52,22,18,397,98,56,42,64,30,238,64,165,79,163,70,27,20,0,11,0,11
1400000US01073013901,01073013901,"Census Tract 139.01, Jefferson County, Alabama",1367,259,13,27,0,11,0,11,0,11,0,11,10,12,0,11,8,12,0,11,4,9,20,33,37,24,104,108,66,60,63,41,360,103,30,25,60,31,275,104,123,77,144,63,26,16,13,14,11,12
1400000US01073013902,01073013902,"Census Tract 139.02, Jefferson County, Alabama",1613,161,19,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,27,0,11,18,16,18,29,66,45,47,34,526,109,69,40,45,28,303,85,221,72,159,57,72,42,6,9,16,15
1400000US01073014001,01073014001,"Census Tract 140.01, Jefferson County, Alabama",2670,213,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,8,14,56,37,60,41,79,49,995,178,223,85,171,77,473,140,241,102,229,89,91,42,7,12,28,34
1400000US01073014002,01073014002,"Census Tract 140.02, Jefferson County, Alabama",2723,271,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,35,34,38,31,29,9,15,14,17,35,30,107,52,34,26,880,178,101,54,240,83,652,176,265,104,212,99,73,49,5,10,9,14
1400000US01073014102,01073014102,"Census Tract 141.02, Jefferson County, Alabama",3142,234,6,11,0,11,0,11,0,11,0,11,0,11,6,11,10,14,14,20,6,9,79,57,109,59,73,43,42,32,74,42,1145,150,288,135,149,59,375,93,305,106,294,86,115,52,23,23,29,26
1400000US01073014104,01073014104,"Census Tract 141.04, Jefferson County, Alabama",2195,236,9,15,0,11,0,11,0,11,0,11,0,11,0,11,18,20,34,47,21,23,10,14,38,38,63,68,26,27,81,70,650,150,98,51,121,51,435,143,165,82,256,102,117,63,26,25,27,25
1400000US01073014105,01073014105,"Census Tract 141.05, Jefferson County, Alabama",2959,322,14,22,6,9,0,11,5,11,0,11,0,11,0,11,0,11,0,11,20,20,47,46,36,40,26,25,122,93,68,66,663,139,94,74,219,100,780,201,248,111,463,109,132,67,10,17,6,10
1400000US01073014203,01073014203,"Census Tract 142.03, Jefferson County, Alabama",9431,480,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,66,97,17,28,30,47,157,163,158,151,109,147,101,80,1549,384,400,206,653,242,1564,343,986,326,2439,510,934,335,250,211,18,30
1400000US01073014204,01073014204,"Census Tract 142.04, Jefferson County, Alabama",6751,337,33,34,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,43,70,65,52,39,30,54,54,55,54,1160,272,220,125,240,116,817,239,525,182,2103,344,1048,220,133,68,216,114
1400000US01073014301,01073014301,"Census Tract 143.01, Jefferson County, Alabama",1875,197,29,29,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,15,25,25,35,118,83,29,26,665,184,93,96,71,47,369,101,215,143,102,58,117,63,18,31,0,11
1400000US01073014302,01073014302,"Census Tract 143.02, Jefferson County, Alabama",5021,397,0,16,0,16,0,16,14,24,0,16,18,26,0,16,0,16,3,6,0,16,7,16,22,30,28,31,34,27,67,55,853,242,58,55,93,70,597,220,300,128,1561,276,591,193,503,228,272,116
1400000US01073014404,01073014404,"Census Tract 144.04, Jefferson County, Alabama",3694,286,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,59,71,0,16,12,22,26,32,0,16,0,16,12,19,487,167,41,38,169,96,578,173,228,93,1134,204,528,158,212,114,208,98
1400000US01073014405,01073014405,"Census Tract 144.05, Jefferson County, Alabama",2673,188,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,22,2,4,1,2,21,21,47,48,2,4,22,26,335,94,86,50,136,62,540,126,246,125,678,141,306,98,165,79,64,33
1400000US01073014406,01073014406,"Census Tract 144.06, Jefferson County, Alabama",4142,222,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,14,21,14,22,45,42,535,172,46,42,101,61,452,161,219,112,1297,215,800,181,344,138,275,122
1400000US01073014408,01073014408,"Census Tract 144.08, Jefferson County, Alabama",2656,264,30,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,18,7,11,0,11,15,26,74,75,11,23,13,20,112,53,49,47,146,67,401,136,223,107,898,169,492,158,98,62,77,44
1400000US01073014409,01073014409,"Census Tract 144.09, Jefferson County, Alabama",2544,177,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,58,66,0,11,18,22,10,12,8,13,21,38,15,16,254,82,61,48,108,59,486,109,152,66,898,154,325,76,100,58,30,22
1400000US01073014410,01073014410,"Census Tract 144.10, Jefferson County, Alabama",3507,258,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,33,37,0,16,0,16,22,28,289,165,30,34,119,81,627,214,321,162,1239,234,523,179,136,82,168,111
1400000US01073014412,01073014412,"Census Tract 144.12, Jefferson County, Alabama",3039,210,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,0,11,0,11,0,11,23,22,30,23,12,15,331,97,83,72,76,41,411,116,138,67,1070,150,583,108,154,76,111,39
1400000US01073014413,01073014413,"Census Tract 144.13, Jefferson County, Alabama",6512,420,21,34,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,32,37,13,21,11,20,558,178,105,77,355,132,789,214,387,152,2334,320,1085,258,453,208,369,113
