GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",2944,285,35,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,14,8,18,46,40,119,82,72,63,150,86,68,50,1061,176,119,78,139,96,477,172,226,93,176,96,198,124,18,19,23,36
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",1387,174,22,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,22,15,23,40,33,65,37,22,23,511,162,95,61,55,35,187,66,84,46,148,64,95,50,19,16,5,7
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",1637,233,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,35,33,52,27,31,25,24,70,60,67,47,26,31,636,164,137,78,84,49,239,81,69,59,83,49,96,64,0,12,19,21
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",3409,354,22,17,0,12,0,12,0,12,0,12,10,16,0,12,20,47,0,12,12,19,29,34,23,37,129,88,170,103,39,35,1074,293,201,121,234,96,694,263,156,82,297,141,263,117,10,16,26,26
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",3115,427,16,25,0,12,0,12,0,12,0,12,19,26,0,12,2,4,0,12,27,31,92,130,0,12,132,137,119,116,81,67,875,265,246,165,127,89,416,175,164,211,482,181,239,154,58,63,20,37
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",2874,253,56,36,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,49,57,39,47,33,28,191,89,25,22,563,180,201,103,301,122,508,162,106,82,397,147,332,123,61,42,0,12
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",2734,223,40,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,56,59,65,0,12,88,56,61,47,27,32,23,24,1092,193,113,60,244,83,313,120,111,76,268,101,195,89,64,53,0,12
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",3079,332,47,55,0,17,0,17,0,17,0,17,0,17,45,69,0,17,10,19,43,54,34,42,63,58,159,124,296,148,77,68,887,269,206,143,271,154,539,199,276,132,88,81,38,44,0,17,0,17
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",2610,289,18,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,57,44,50,32,61,41,23,23,947,215,177,95,115,53,566,187,176,77,239,82,133,88,32,30,8,13
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",1813,224,56,49,0,12,0,12,0,12,0,12,0,12,3,8,2,4,0,12,13,22,16,19,25,32,88,58,113,69,40,39,877,280,140,105,47,45,274,129,92,75,7,12,9,15,11,23,0,12
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",1631,170,45,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,28,6,8,45,43,27,24,69,42,45,31,512,129,109,54,150,64,291,90,30,29,171,70,93,57,11,12,0,12
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",2394,244,19,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,44,44,52,77,73,0,12,51,42,104,66,67,47,717,177,242,105,181,89,271,138,183,117,306,116,83,51,0,12,11,18
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",2318,321,24,25,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,46,48,126,103,22,25,26,38,122,93,86,54,860,294,176,85,140,69,291,140,112,86,203,99,54,55,21,24,0,12
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",1413,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,4,8,34,28,70,55,48,31,24,25,675,188,74,33,76,50,214,80,83,49,85,50,12,14,0,12,6,9
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",1536,137,73,42,0,12,0,12,0,12,0,12,0,12,0,12,4,9,8,11,9,14,8,10,0,12,37,28,69,38,29,43,547,110,82,43,90,47,276,91,84,38,144,62,71,42,5,9,0,12
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",2263,311,63,51,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,28,44,21,22,11,17,49,75,67,71,124,59,767,210,81,63,167,102,277,134,100,69,366,203,114,79,18,25,0,12
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",2103,252,47,43,0,12,0,12,0,12,0,12,0,12,0,12,7,15,36,36,0,12,9,14,10,16,39,43,45,48,57,51,918,201,90,67,179,76,286,142,57,38,100,66,213,110,10,16,0,12
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",2831,331,13,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,40,61,13,19,57,42,31,33,286,147,66,50,555,169,95,55,210,92,359,174,147,70,447,117,363,115,48,28,84,65
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",1299,133,17,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,11,13,12,12,0,12,25,18,34,28,318,100,44,33,76,32,147,64,64,33,268,74,228,69,39,24,11,12
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",2462,245,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,12,15,17,22,20,18,2,6,7,11,212,104,11,16,19,17,250,113,53,36,731,180,769,142,187,87,163,71
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",2761,206,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,14,21,27,37,0,12,11,25,37,40,218,78,98,75,81,63,128,67,117,66,838,175,688,137,315,97,180,78
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",2604,153,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,21,23,116,62,0,12,84,56,135,67,60,40,1136,203,643,117,223,88,159,62
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",2105,208,2,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,5,0,12,8,12,27,24,1,5,23,24,89,44,18,21,862,176,568,120,361,97,145,63
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",1855,241,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,27,16,25,0,12,0,12,7,15,10,13,40,33,13,21,4,10,65,40,22,26,678,152,553,141,314,113,114,59
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",1910,184,11,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,6,14,6,13,18,29,12,20,11,20,12,19,20,27,89,40,6,14,50,31,102,46,0,12,687,106,612,88,166,56,95,42
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",1888,258,16,20,0,12,0,12,0,12,0,12,9,15,23,37,3,8,10,16,0,12,13,14,17,20,19,22,0,12,18,19,192,112,0,12,27,23,120,82,47,37,596,133,505,129,183,93,90,53
