GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US05119003500,05119003500,"Census Tract 35, Pulaski County, Arkansas",1048,133,13,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,12,4,6,0,11,0,11,124,46,12,11,98,43,387,116,94,46,206,55,87,56,5,7,8,8
1400000US05119003604,05119003604,"Census Tract 36.04, Pulaski County, Arkansas",4349,327,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,27,43,6,14,8,16,16,26,56,46,0,16,12,20,1351,296,58,56,445,139,843,238,602,216,634,171,267,119,24,38,0,16
1400000US05119003605,05119003605,"Census Tract 36.05, Pulaski County, Arkansas",3160,405,120,115,0,16,0,16,0,16,47,72,0,16,0,16,0,16,0,16,0,16,15,28,0,16,100,89,60,78,58,68,705,150,156,93,318,145,512,218,203,117,536,193,227,128,14,23,89,73
1400000US05119003606,05119003606,"Census Tract 36.06, Pulaski County, Arkansas",1793,229,28,30,0,11,0,11,7,12,0,11,0,11,0,11,0,11,26,30,0,11,53,40,106,103,48,45,65,55,86,71,591,120,169,89,109,78,211,91,85,56,129,64,72,60,0,11,8,13
1400000US05119003607,05119003607,"Census Tract 36.07, Pulaski County, Arkansas",2877,342,15,19,0,16,0,16,0,16,0,16,0,16,0,16,0,16,77,66,17,19,36,23,25,29,68,57,64,44,154,102,731,155,272,109,173,95,558,139,379,134,249,125,51,37,0,16,8,13
1400000US05119003608,05119003608,"Census Tract 36.08, Pulaski County, Arkansas",3090,297,61,68,0,11,0,11,0,11,0,11,0,11,24,39,0,11,28,44,0,11,0,11,22,36,52,49,19,25,56,53,870,222,168,109,175,89,809,234,289,144,399,190,104,78,14,23,0,11
1400000US05119003609,05119003609,"Census Tract 36.09, Pulaski County, Arkansas",3055,354,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,128,169,0,11,7,10,12,14,81,65,32,31,41,39,995,196,271,125,119,60,689,223,150,74,269,91,217,92,15,25,29,27
1400000US05119003703,05119003703,"Census Tract 37.03, Pulaski County, Arkansas",4771,289,59,67,0,16,0,16,0,16,0,16,0,16,25,40,0,16,14,24,0,16,0,16,108,130,48,57,65,60,81,68,765,188,235,144,332,113,671,203,360,143,1389,260,534,198,60,47,25,28
1400000US05119003704,05119003704,"Census Tract 37.04, Pulaski County, Arkansas",2444,221,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,8,12,0,11,51,39,22,18,47,54,38,31,20,25,488,163,142,68,169,87,583,159,269,95,423,109,154,78,5,9,17,20
1400000US05119003706,05119003706,"Census Tract 37.06, Pulaski County, Arkansas",735,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,11,14,15,0,11,0,11,4,6,184,62,8,12,42,21,118,48,32,20,242,58,67,37,6,8,10,10
1400000US05119003707,05119003707,"Census Tract 37.07, Pulaski County, Arkansas",2846,256,10,16,0,11,5,11,0,11,0,11,0,11,0,11,0,11,8,12,9,14,28,30,0,11,73,75,14,17,47,46,754,184,47,44,164,65,430,132,211,75,655,170,232,90,91,50,68,47
1400000US05119003710,05119003710,"Census Tract 37.10, Pulaski County, Arkansas",2408,185,14,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,16,18,22,12,19,0,11,838,179,120,55,147,67,324,92,231,91,513,119,114,61,40,31,18,21
